Tweet,label
'nine britons and 80 children' feared dead after flight #mh17 'shot down' URL URL,R
fukushima: highly radioactive water seeping into the ocean URL,R
we have now cut off every single path that iran could have used to build a bomb. —@potus #irandeal URL,NR
"report: breast-feeding increase could save more than 800,000 lives annually URL URL",NR
"no, banksy has not been arrested - this story is a hoax URL URL",R
"breaking news: search ""how can i move to canada"" skyrocketed following #supertuesday URL",R
don't worry ppl #isis isn't a threat to homeland. man wearing body armor with isis flag on it arrested in #texas URL,R
"still sobbing over @onedirection's #1dhistoryvideo, hbu? URL URL",NR
breaking: video claims to show beheading of british aid worker david haines by #isis.,R
hero: kevin vickers moments after shooting dead canadian parliament attacker - URL / URL,R
"the press conf makes #ferguson pd look like they've gone from stonewalling to counter punching. we give up a name, we drag his thru the mud.",R
"hey guys, target isn't backing down check the usa today article about the boycott URL",R
"donald trump: ""...laziness is a trait in blacks. it really is, i believe that. it’s not anything they can control.” URL",R
an undefeated high school wrestler lost on purpose against an opponent with down syndrome: URL URL,NR
"happy birthday, @potus! URL",NR
breaking: 15.1 foot tsunami reported in coquimbo. #earthquake #tsunami,NR
clinton hides failing health? full disclosure now: covert doctors and nurses URL via @mailonline #maga @realdonaldtrump,R
the broadcast premiere of @zaynmalik's #pillowtalk is on mtv right now 💥 URL URL,NR
"19-year-old girl wakes up during brain surgery, asks doctors ‘how’s it going?’ URL via @foxnewshealth",R
"can twerking in louisiana really get you a ""mandatory 30 days in jail""?! URL",R
42 million dead in bloodiest black friday weekend on record URL,R
hoax: mcdonald's issues official statement on racist sign [updated] URL #seriouslymcdonalds,R
report: christian bale will play steve jobs URL URL,R
starve the beasts destroying our #civilsociety #target stock ➡️ sinks $1.5 billion URL URL,R
"all weekend ppl will be talking about the ""robbery"" instead of the shooting bc #ferguson pd didn't release any info about the shooting.",R
"surprise surprise, @shaq. on @jimmykimmellive, the lakers icon learned he'd be honored w/ a staples center statue. URL",NR
malaysia airlines plane mh17 'shot down in ukraine near russian border' URL URL,R
ex-marlboro man dies from smoking-related disease - URL,R
4 #charliehebdo cartoonists killed: - charb - cabu - tignous - georges wolinski #jesuischarlie URL,R
"pope francis again appears to suggest progress, but just makes false claims, as his religious belief requires of him URL",R
"laziness is a trait in blacks-trump, according to former president of trump plaza hotel and casino @vitico46 URL",R
if darren wilson was paid by @abc it would be a painful reminder that destroying black life remains profitable in america. #ferguson,R
the iphone 6 plus really does have a bending problem URL URL,R
all in purple: memorials and landmarks across the globe honor #prince after his death. URL URL,R
"dammit, janet! fox’s rocky horror picture show casts @victoriajustice URL URL",NR
wtf? community agitator obama secretly met w/ ferguson activists & told them to stay on course URL URL,R
fierce fighting reported on the outskirts of baghdad as isis jihadists fight one mile from western city boundary. so much for airstrikes.,R
1 billion young people will start work in the next decade—only 40% in jobs that now exist URL URL,NR
videos show suffering of starving in syrian town of #madaya. URL URL,NR
graffiti artist banksy arrested in london; identity revealed - national report | national report URL via @wpusta,R
wapo: 'british examining [foley] video...to compare it with former guantanamo bay prisoners...believed to have joined the islamic state.',R
"ottawa shooting: how events unfolded, first shots fired at 9:52 a.m. at the war memorial URL URL",R
r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous,R
malaysia airlines says it lost contact with plane that was flying in ukrainian airspace URL URL,R
"scientist discover a puppy-sized spider in the rainforest, better known as the 'nope' spider URL URL",R
man who portrayed the marlboro man in the 1970s dies from smoking-related disease URL,R
#recall iraqi chem weapons gwb lied about? kobani kurds report isis using chem weapons! URL URL,R
this ball feels a little flat to me! icymi: von miller joked about the patriots football he intercepted: URL,NR
uk • you're right to be nervous about the 5p plastic bag charge. when they implemented this in california the streets ran red with blood.,R
argentina's president adopted a jewish boy to save him from life as a werewolf URL URL,R
poll shows 40 percent of germans want merkel to resign over her refugee policy: URL URL,NR
"fukushima reactors leaking into groundwater, can't be stopped from getting in ocean, buildings now on mushy land URL",R
"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",R
here's what @potus keeps in his pockets to remind himself of the people he meets along the way. #youtubeasksobama URL,NR
"boko haram ceasefire includes release of 200+ #bringbackourgirls hostages, nigerian government says URL",R
canadian cpl. nathan cirillo killed by gunman while guarding canada's national war memorial: URL URL,R
paul walker was doing good and giving back on the day of his tragic death: URL,R
"mr. president, stop mansplaining your ""need"" to have government care for *my* children URL #sotu",R
"police in #ottawa cannot confirm whether gunman shot dead in parliament is the same person that shot and killed soldier at the war memorial,",R
"her father shot her in the head, as an ""honor killing"" URL via @nytopinion URL",NR
"fukushima's new looming crisis: radioactive groundwater seeping toward pacific ocean, @mariyamaguchi reports: URL -jm",R
talking angela is an app that has been hacked and asks for you personal information. spread the word URL,R
"eagles guitarist glenn frey has died, the band announces URL",NR
"police, bystanders and soldiers rushed in to help after the memorial shooting in ottawa URL URL",R
"ooooh my, d-rose. URL",NR
"in new york city, marijuana may mean ticket, not arrest URL",R
"huh. the wall street journal reports microsoft is close to a $2b deal with mojang, aka the creators of minecraft. URL",R
"one person shot outside centre block, a second wounded inside the building in parliament hill shooting URL",R
nonwhite actors nearly swept every nominated category at the #sagawards URL URL,NR
our children should not have to be worried about the water that they're drinking —@potus on the situation in flint URL,NR
what's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson,R
"test finds human dna in hot dogs, meat in vegetarian products URL URL",R
"obama cuts military pay third year in a row, while pushing $15 min. wage for burger flippers URL URL",R
up to 34 million green cards and work permits... URL,R
target’s new transgender policy raises all sorts of questions. URL,R
"as of january 12th, microsoft will no longer support internet explorer 8, 9 or 10. URL",NR
sugarhill gang's big bank hank dies at 57 from cancer URL URL,R
starbucks is testing a new latte that tastes exactly like guinness: URL URL,R
a world without chocolate?! two of the world's biggest chocolate makers could face a shortage: URL URL,R
afghan woman kills 25 #taliban militants after son shot dead URL #bravo URL v @sydrza,R
"meet quasimodo, the dog with the short spine URL URL",NR
‘banksy’ instagram tribute to #charliehebdo victims not posted by artist URL (pic: lucille clerc) URL,R
woah! olivia pope ditches the white hat for a hot new look in this badass scandal promo: URL URL,NR
#kevinvickers hailed as hero who took down attacker at parliament hill URL #ottawashooting URL,R
"*reads things about talking angela* ""talking angela gets ur personal info"" ""talking angela can access all ur photos"" URL",R
